Topology: ( 300 Nodes, 300 Edges )
73 51.00 613.00 2 2 -1 RT_NONE 
74 316.00 345.00 3 3 -1 RT_NONE 
75 94.00 304.00 1 1 -1 RT_NONE 
76 30.00 801.00 1 1 -1 RT_NONE 
77 379.00 354.00 2 2 -1 RT_NONE 
78 539.00 775.00 1 1 -1 RT_NONE 
79 563.00 648.00 2 2 -1 RT_NONE 
80 362.00 121.00 2 2 -1 RT_NONE 
81 808.00 339.00 2 2 -1 RT_NONE 
82 172.00 963.00 2 2 -1 RT_NONE 
83 721.00 438.00 2 2 -1 RT_NONE 
84 795.00 239.00 2 2 -1 RT_NONE 
85 724.00 986.00 2 2 -1 RT_NONE 
86 270.00 77.00 3 3 -1 RT_NONE 
87 657.00 822.00 2 2 -1 RT_NONE 
88 84.00 558.00 3 3 -1 RT_NONE 
89 442.00 393.00 3 3 -1 RT_NONE 
90 332.00 555.00 2 2 -1 RT_NONE 
91 830.00 776.00 1 1 -1 RT_NONE 
92 126.00 257.00 2 2 -1 RT_NONE 
93 816.00 555.00 2 2 -1 RT_NONE 
94 811.00 628.00 1 1 -1 RT_NONE 
95 257.00 889.00 1 1 -1 RT_NONE 
96 698.00 810.00 3 3 -1 RT_NONE 
97 892.00 509.00 2 2 -1 RT_NONE 
98 242.00 592.00 1 1 -1 RT_NONE 
99 142.00 430.00 2 2 -1 RT_NONE 
100 22.00 717.00 2 2 -1 RT_NONE 
101 78.00 437.00 1 1 -1 RT_NONE 
102 113.00 559.00 3 3 -1 RT_NONE 
103 354.00 390.00 3 3 -1 RT_NONE 
104 493.00 430.00 3 3 -1 RT_NONE 
105 152.00 637.00 1 1 -1 RT_NONE 
106 989.00 375.00 1 1 -1 RT_NONE 
107 516.00 361.00 1 1 -1 RT_NONE 
108 907.00 508.00 3 3 -1 RT_NONE 
109 415.00 147.00 2 2 -1 RT_NONE 
110 278.00 741.00 2 2 -1 RT_NONE 
111 396.00 959.00 3 3 -1 RT_NONE 
112 431.00 820.00 1 1 -1 RT_NONE 
113 524.00 704.00 3 3 -1 RT_NONE 
114 225.00 132.00 3 3 -1 RT_NONE 
115 943.00 741.00 1 1 -1 RT_NONE 
116 389.00 232.00 1 1 -1 RT_NONE 
117 797.00 700.00 2 2 -1 RT_NONE 
118 403.00 954.00 1 1 -1 RT_NONE 
119 574.00 458.00 3 3 -1 RT_NONE 
120 642.00 576.00 2 2 -1 RT_NONE 
121 315.00 749.00 1 1 -1 RT_NONE 
122 982.00 557.00 1 1 -1 RT_NONE 
123 246.00 814.00 1 1 -1 RT_NONE 
124 988.00 876.00 1 1 -1 RT_NONE 
125 765.00 493.00 2 2 -1 RT_NONE 
126 560.00 110.00 1 1 -1 RT_NONE 
127 461.00 813.00 1 1 -1 RT_NONE 
128 535.00 707.00 3 3 -1 RT_NONE 
129 751.00 320.00 2 2 -1 RT_NONE 
130 164.00 69.00 1 1 -1 RT_NONE 
131 576.00 221.00 1 1 -1 RT_NONE 
132 440.00 329.00 1 1 -1 RT_NONE 
133 269.00 738.00 2 2 -1 RT_NONE 
134 323.00 945.00 4 4 -1 RT_NONE 
135 702.00 610.00 5 5 -1 RT_NONE 
136 766.00 708.00 2 2 -1 RT_NONE 
137 142.00 247.00 1 1 -1 RT_NONE 
138 787.00 346.00 1 1 -1 RT_NONE 
139 42.00 955.00 1 1 -1 RT_NONE 
140 452.00 821.00 4 4 -1 RT_NONE 
141 464.00 682.00 1 1 -1 RT_NONE 
142 536.00 826.00 3 3 -1 RT_NONE 
143 721.00 783.00 3 3 -1 RT_NONE 
144 556.00 720.00 2 2 -1 RT_NONE 
145 544.00 184.00 4 4 -1 RT_NONE 
146 246.00 886.00 1 1 -1 RT_NONE 
147 43.00 413.00 3 3 -1 RT_NONE 
148 11.00 659.00 2 2 -1 RT_NONE 
149 378.00 122.00 2 2 -1 RT_NONE 
150 224.00 594.00 2 2 -1 RT_NONE 
151 641.00 942.00 2 2 -1 RT_NONE 
152 82.00 227.00 3 3 -1 RT_NONE 
153 460.00 542.00 2 2 -1 RT_NONE 
154 177.00 675.00 2 2 -1 RT_NONE 
155 147.00 211.00 2 2 -1 RT_NONE 
156 616.00 828.00 2 2 -1 RT_NONE 
157 581.00 972.00 1 1 -1 RT_NONE 
158 850.00 606.00 1 1 -1 RT_NONE 
159 892.00 173.00 3 3 -1 RT_NONE 
160 952.00 35.00 1 1 -1 RT_NONE 
161 335.00 689.00 2 2 -1 RT_NONE 
162 705.00 197.00 1 1 -1 RT_NONE 
163 593.00 732.00 1 1 -1 RT_NONE 
164 45.00 333.00 4 4 -1 RT_NONE 
165 262.00 889.00 1 1 -1 RT_NONE 
166 322.00 369.00 1 1 -1 RT_NONE 
167 189.00 366.00 3 3 -1 RT_NONE 
168 979.00 492.00 1 1 -1 RT_NONE 
169 869.00 558.00 1 1 -1 RT_NONE 
170 132.00 367.00 2 2 -1 RT_NONE 
171 746.00 565.00 1 1 -1 RT_NONE 
172 516.00 360.00 1 1 -1 RT_NONE 
173 349.00 199.00 2 2 -1 RT_NONE 
174 433.00 448.00 3 3 -1 RT_NONE 
175 861.00 394.00 1 1 -1 RT_NONE 
176 763.00 177.00 3 3 -1 RT_NONE 
177 419.00 25.00 1 1 -1 RT_NONE 
178 365.00 137.00 2 2 -1 RT_NONE 
179 93.00 311.00 1 1 -1 RT_NONE 
180 362.00 605.00 1 1 -1 RT_NONE 
181 573.00 637.00 3 3 -1 RT_NONE 
182 670.00 545.00 2 2 -1 RT_NONE 
183 723.00 700.00 1 1 -1 RT_NONE 
184 798.00 529.00 1 1 -1 RT_NONE 
185 8.00 702.00 1 1 -1 RT_NONE 
186 638.00 836.00 1 1 -1 RT_NONE 
187 609.00 419.00 1 1 -1 RT_NONE 
188 585.00 383.00 1 1 -1 RT_NONE 
189 612.00 661.00 2 2 -1 RT_NONE 
190 546.00 909.00 1 1 -1 RT_NONE 
191 951.00 126.00 1 1 -1 RT_NONE 
192 115.00 138.00 1 1 -1 RT_NONE 
193 711.00 14.00 1 1 -1 RT_NONE 
194 325.00 507.00 1 1 -1 RT_NONE 
195 571.00 6.00 1 1 -1 RT_NONE 
196 884.00 353.00 1 1 -1 RT_NONE 
197 721.00 326.00 1 1 -1 RT_NONE 
198 902.00 495.00 1 1 -1 RT_NONE 
199 676.00 32.00 2 2 -1 RT_NONE 
200 680.00 675.00 1 1 -1 RT_NONE 
201 437.00 687.00 1 1 -1 RT_NONE 
202 891.00 797.00 1 1 -1 RT_NONE 
203 165.00 863.00 1 1 -1 RT_NONE 
204 51.00 950.00 1 1 -1 RT_NONE 
205 489.00 984.00 2 2 -1 RT_NONE 
206 843.00 523.00 1 1 -1 RT_NONE 
207 238.00 27.00 2 2 -1 RT_NONE 
208 51.00 679.00 2 2 -1 RT_NONE 
209 377.00 38.00 1 1 -1 RT_NONE 
210 297.00 168.00 1 1 -1 RT_NONE 
211 444.00 58.00 1 1 -1 RT_NONE 
212 817.00 896.00 1 1 -1 RT_NONE 
213 604.00 316.00 1 1 -1 RT_NONE 
214 237.00 352.00 2 2 -1 RT_NONE 
215 322.00 886.00 2 2 -1 RT_NONE 
216 12.00 672.00 1 1 -1 RT_NONE 
217 634.00 688.00 1 1 -1 RT_NONE 
218 386.00 476.00 1 1 -1 RT_NONE 
219 499.00 861.00 1 1 -1 RT_NONE 
220 355.00 796.00 1 1 -1 RT_NONE 
221 442.00 952.00 1 1 -1 RT_NONE 
222 422.00 462.00 2 2 -1 RT_NONE 
223 200.00 334.00 1 1 -1 RT_NONE 
224 817.00 567.00 1 1 -1 RT_NONE 
225 78.00 196.00 1 1 -1 RT_NONE 
226 906.00 915.00 1 1 -1 RT_NONE 
227 291.00 614.00 1 1 -1 RT_NONE 
228 118.00 259.00 1 1 -1 RT_NONE 
229 353.00 660.00 1 1 -1 RT_NONE 
230 938.00 698.00 1 1 -1 RT_NONE 
231 364.00 403.00 2 2 -1 RT_NONE 
232 829.00 776.00 1 1 -1 RT_NONE 
233 347.00 354.00 1 1 -1 RT_NONE 
234 697.00 269.00 1 1 -1 RT_NONE 
235 76.00 580.00 1 1 -1 RT_NONE 
236 747.00 785.00 2 2 -1 RT_NONE 
237 775.00 598.00 1 1 -1 RT_NONE 
238 524.00 780.00 2 2 -1 RT_NONE 
239 283.00 12.00 1 1 -1 RT_NONE 
240 725.00 961.00 1 1 -1 RT_NONE 
241 889.00 422.00 1 1 -1 RT_NONE 
242 971.00 748.00 1 1 -1 RT_NONE 
243 852.00 469.00 1 1 -1 RT_NONE 
244 838.00 579.00 2 2 -1 RT_NONE 
245 217.00 394.00 2 2 -1 RT_NONE 
246 255.00 584.00 1 1 -1 RT_NONE 
247 19.00 948.00 1 1 -1 RT_NONE 
248 428.00 117.00 1 1 -1 RT_NONE 
249 473.00 639.00 1 1 -1 RT_NONE 
250 805.00 295.00 2 2 -1 RT_NONE 
251 583.00 900.00 2 2 -1 RT_NONE 
252 918.00 970.00 1 1 -1 RT_NONE 
253 53.00 863.00 1 1 -1 RT_NONE 
254 22.00 545.00 1 1 -1 RT_NONE 
255 628.00 552.00 1 1 -1 RT_NONE 
256 579.00 664.00 1 1 -1 RT_NONE 
257 402.00 795.00 1 1 -1 RT_NONE 
258 328.00 717.00 2 2 -1 RT_NONE 
259 185.00 508.00 1 1 -1 RT_NONE 
260 244.00 237.00 1 1 -1 RT_NONE 
261 365.00 814.00 1 1 -1 RT_NONE 
262 392.00 800.00 1 1 -1 RT_NONE 
263 204.00 309.00 1 1 -1 RT_NONE 
264 664.00 707.00 1 1 -1 RT_NONE 
265 814.00 779.00 1 1 -1 RT_NONE 
266 386.00 511.00 1 1 -1 RT_NONE 
267 571.00 859.00 1 1 -1 RT_NONE 
268 723.00 75.00 1 1 -1 RT_NONE 
269 664.00 867.00 1 1 -1 RT_NONE 
270 392.00 268.00 1 1 -1 RT_NONE 
271 922.00 256.00 1 1 -1 RT_NONE 
272 496.00 16.00 1 1 -1 RT_NONE 
273 870.00 789.00 1 1 -1 RT_NONE 
274 627.00 863.00 1 1 -1 RT_NONE 
275 136.00 228.00 1 1 -1 RT_NONE 
276 404.00 655.00 1 1 -1 RT_NONE 
277 910.00 60.00 1 1 -1 RT_NONE 
278 203.00 723.00 1 1 -1 RT_NONE 
279 573.00 854.00 1 1 -1 RT_NONE 
280 237.00 721.00 1 1 -1 RT_NONE 
281 18.00 387.00 1 1 -1 RT_NONE 
282 830.00 532.00 2 2 -1 RT_NONE 
283 482.00 929.00 1 1 -1 RT_NONE 
284 55.00 240.00 1 1 -1 RT_NONE 
285 819.00 240.00 1 1 -1 RT_NONE 
286 189.00 706.00 1 1 -1 RT_NONE 
287 84.00 766.00 2 2 -1 RT_NONE 
288 311.00 919.00 2 2 -1 RT_NONE 
289 765.00 905.00 1 1 -1 RT_NONE 
290 185.00 435.00 1 1 -1 RT_NONE 
291 121.00 61.00 1 1 -1 RT_NONE 
292 298.00 286.00 1 1 -1 RT_NONE 
293 161.00 633.00 1 1 -1 RT_NONE 
294 822.00 921.00 1 1 -1 RT_NONE 
295 225.00 168.00 1 1 -1 RT_NONE 
296 760.00 736.00 1 1 -1 RT_NONE 
297 755.00 264.00 1 1 -1 RT_NONE 
298 552.00 305.00 1 1 -1 RT_NONE 
299 635.00 642.00 1 1 -1 RT_NONE 

Edges: (300):
0 1 0 274.33 0.92 -1.00 -1 -1 E_RT_NONE U
1 2 1 315.32 1.05 -1.00 -1 -1 E_RT_NONE U
2 3 1 78.24 0.26 -1.00 -1 -1 E_RT_NONE U
3 4 2 443.26 1.48 -1.00 -1 -1 E_RT_NONE U
4 5 0 215.13 0.72 -1.00 -1 -1 E_RT_NONE U
5 6 4 125.43 0.42 -1.00 -1 -1 E_RT_NONE U
6 7 6 57.45 0.19 -1.00 -1 -1 E_RT_NONE U
7 8 3 240.21 0.80 -1.00 -1 -1 E_RT_NONE U
8 9 0 591.92 1.97 -1.00 -1 -1 E_RT_NONE U
9 10 8 334.83 1.12 -1.00 -1 -1 E_RT_NONE U
10 11 6 328.12 1.09 -1.00 -1 -1 E_RT_NONE U
11 12 8 85.38 0.28 -1.00 -1 -1 E_RT_NONE U
12 13 5 126.02 0.42 -1.00 -1 -1 E_RT_NONE U
13 14 8 221.47 0.74 -1.00 -1 -1 E_RT_NONE U
14 15 4 302.00 1.01 -1.00 -1 -1 E_RT_NONE U
15 16 11 129.08 0.43 -1.00 -1 -1 E_RT_NONE U
16 17 16 432.46 1.44 -1.00 -1 -1 E_RT_NONE U
17 18 15 139.95 0.47 -1.00 -1 -1 E_RT_NONE U
18 19 6 156.04 0.52 -1.00 -1 -1 E_RT_NONE U
19 20 9 74.25 0.25 -1.00 -1 -1 E_RT_NONE U
20 21 2 150.03 0.50 -1.00 -1 -1 E_RT_NONE U
21 22 14 328.50 1.10 -1.00 -1 -1 E_RT_NONE U
22 23 11 133.06 0.44 -1.00 -1 -1 E_RT_NONE U
23 24 10 288.06 0.96 -1.00 -1 -1 E_RT_NONE U
24 25 12 416.76 1.39 -1.00 -1 -1 E_RT_NONE U
25 26 4 639.01 2.13 -1.00 -1 -1 E_RT_NONE U
26 27 1 351.01 1.17 -1.00 -1 -1 E_RT_NONE U
27 28 24 455.96 1.52 -1.00 -1 -1 E_RT_NONE U
28 29 3 383.01 1.28 -1.00 -1 -1 E_RT_NONE U
29 30 20 130.10 0.43 -1.00 -1 -1 E_RT_NONE U
30 31 0 308.06 1.03 -1.00 -1 -1 E_RT_NONE U
31 32 8 205.83 0.69 -1.00 -1 -1 E_RT_NONE U
32 33 27 230.77 0.77 -1.00 -1 -1 E_RT_NONE U
33 34 7 131.70 0.44 -1.00 -1 -1 E_RT_NONE U
34 35 13 182.50 0.61 -1.00 -1 -1 E_RT_NONE U
35 36 1 205.92 0.69 -1.00 -1 -1 E_RT_NONE U
36 37 22 46.01 0.15 -1.00 -1 -1 E_RT_NONE U
37 38 35 125.69 0.42 -1.00 -1 -1 E_RT_NONE U
38 39 15 98.99 0.33 -1.00 -1 -1 E_RT_NONE U
39 40 13 49.04 0.16 -1.00 -1 -1 E_RT_NONE U
40 41 11 429.32 1.43 -1.00 -1 -1 E_RT_NONE U
41 42 29 390.15 1.30 -1.00 -1 -1 E_RT_NONE U
42 43 40 21.93 0.07 -1.00 -1 -1 E_RT_NONE U
43 44 4 63.95 0.21 -1.00 -1 -1 E_RT_NONE U
44 45 37 479.82 1.60 -1.00 -1 -1 E_RT_NONE U
45 46 10 77.41 0.26 -1.00 -1 -1 E_RT_NONE U
46 47 13 215.11 0.72 -1.00 -1 -1 E_RT_NONE U
47 48 21 324.82 1.08 -1.00 -1 -1 E_RT_NONE U
48 49 45 26.91 0.09 -1.00 -1 -1 E_RT_NONE U
49 50 29 205.00 0.68 -1.00 -1 -1 E_RT_NONE U
50 51 11 130.30 0.43 -1.00 -1 -1 E_RT_NONE U
51 52 38 164.03 0.55 -1.00 -1 -1 E_RT_NONE U
52 53 37 35.69 0.12 -1.00 -1 -1 E_RT_NONE U
53 54 36 25.94 0.09 -1.00 -1 -1 E_RT_NONE U
54 55 22 153.26 0.51 -1.00 -1 -1 E_RT_NONE U
55 56 6 290.26 0.97 -1.00 -1 -1 E_RT_NONE U
56 57 45 141.40 0.47 -1.00 -1 -1 E_RT_NONE U
57 58 11 111.31 0.37 -1.00 -1 -1 E_RT_NONE U
58 59 32 350.56 1.17 -1.00 -1 -1 E_RT_NONE U
59 60 13 74.95 0.25 -1.00 -1 -1 E_RT_NONE U
60 61 51 256.40 0.86 -1.00 -1 -1 E_RT_NONE U
61 62 18 76.49 0.26 -1.00 -1 -1 E_RT_NONE U
62 63 25 207.18 0.69 -1.00 -1 -1 E_RT_NONE U
63 64 1 61.91 0.21 -1.00 -1 -1 E_RT_NONE U
64 65 52 137.41 0.46 -1.00 -1 -1 E_RT_NONE U
65 66 1 214.56 0.72 -1.00 -1 -1 E_RT_NONE U
66 67 15 234.02 0.78 -1.00 -1 -1 E_RT_NONE U
67 68 56 284.52 0.95 -1.00 -1 -1 E_RT_NONE U
68 69 6 188.85 0.63 -1.00 -1 -1 E_RT_NONE U
69 70 37 87.56 0.29 -1.00 -1 -1 E_RT_NONE U
70 71 67 241.03 0.80 -1.00 -1 -1 E_RT_NONE U
71 72 56 356.35 1.19 -1.00 -1 -1 E_RT_NONE U
72 73 4 267.17 0.89 -1.00 -1 -1 E_RT_NONE U
73 74 14 386.62 1.29 -1.00 -1 -1 E_RT_NONE U
74 75 62 95.60 0.32 -1.00 -1 -1 E_RT_NONE U
75 76 48 147.56 0.49 -1.00 -1 -1 E_RT_NONE U
76 77 2 137.64 0.46 -1.00 -1 -1 E_RT_NONE U
77 78 16 44.92 0.15 -1.00 -1 -1 E_RT_NONE U
78 79 1 334.07 1.11 -1.00 -1 -1 E_RT_NONE U
79 80 25 120.27 0.40 -1.00 -1 -1 E_RT_NONE U
80 81 59 286.40 0.96 -1.00 -1 -1 E_RT_NONE U
81 82 6 26.57 0.09 -1.00 -1 -1 E_RT_NONE U
82 83 54 55.04 0.18 -1.00 -1 -1 E_RT_NONE U
83 84 8 169.85 0.57 -1.00 -1 -1 E_RT_NONE U
84 85 35 200.21 0.67 -1.00 -1 -1 E_RT_NONE U
85 86 28 190.16 0.63 -1.00 -1 -1 E_RT_NONE U
86 87 20 119.77 0.40 -1.00 -1 -1 E_RT_NONE U
87 88 71 119.40 0.40 -1.00 -1 -1 E_RT_NONE U
88 89 49 150.99 0.50 -1.00 -1 -1 E_RT_NONE U
89 90 73 286.92 0.96 -1.00 -1 -1 E_RT_NONE U
90 91 52 71.17 0.24 -1.00 -1 -1 E_RT_NONE U
91 92 90 362.27 1.21 -1.00 -1 -1 E_RT_NONE U
92 93 81 216.15 0.72 -1.00 -1 -1 E_RT_NONE U
93 94 83 210.24 0.70 -1.00 -1 -1 E_RT_NONE U
94 95 4 134.35 0.45 -1.00 -1 -1 E_RT_NONE U
95 96 1 512.25 1.71 -1.00 -1 -1 E_RT_NONE U
96 97 17 57.69 0.19 -1.00 -1 -1 E_RT_NONE U
97 98 67 25.06 0.08 -1.00 -1 -1 E_RT_NONE U
98 99 31 395.37 1.32 -1.00 -1 -1 E_RT_NONE U
99 100 68 129.73 0.43 -1.00 -1 -1 E_RT_NONE U
100 101 88 121.15 0.40 -1.00 -1 -1 E_RT_NONE U
101 102 15 86.40 0.29 -1.00 -1 -1 E_RT_NONE U
102 103 57 237.17 0.79 -1.00 -1 -1 E_RT_NONE U
103 104 66 140.63 0.47 -1.00 -1 -1 E_RT_NONE U
104 105 88 104.24 0.35 -1.00 -1 -1 E_RT_NONE U
105 106 31 457.70 1.53 -1.00 -1 -1 E_RT_NONE U
106 107 3 149.63 0.50 -1.00 -1 -1 E_RT_NONE U
107 108 96 367.27 1.23 -1.00 -1 -1 E_RT_NONE U
108 109 25 112.06 0.37 -1.00 -1 -1 E_RT_NONE U
109 110 41 182.99 0.61 -1.00 -1 -1 E_RT_NONE U
110 111 6 199.42 0.67 -1.00 -1 -1 E_RT_NONE U
111 112 39 370.74 1.24 -1.00 -1 -1 E_RT_NONE U
112 113 66 366.74 1.22 -1.00 -1 -1 E_RT_NONE U
113 114 28 159.03 0.53 -1.00 -1 -1 E_RT_NONE U
114 115 35 128.55 0.43 -1.00 -1 -1 E_RT_NONE U
115 116 77 122.41 0.41 -1.00 -1 -1 E_RT_NONE U
116 117 35 153.94 0.51 -1.00 -1 -1 E_RT_NONE U
117 118 71 461.51 1.54 -1.00 -1 -1 E_RT_NONE U
118 119 49 38.47 0.13 -1.00 -1 -1 E_RT_NONE U
119 120 87 246.46 0.82 -1.00 -1 -1 E_RT_NONE U
120 121 44 229.12 0.76 -1.00 -1 -1 E_RT_NONE U
121 122 12 457.38 1.53 -1.00 -1 -1 E_RT_NONE U
122 123 111 208.63 0.70 -1.00 -1 -1 E_RT_NONE U
123 124 35 132.00 0.44 -1.00 -1 -1 E_RT_NONE U
124 125 30 485.05 1.62 -1.00 -1 -1 E_RT_NONE U
125 126 14 72.56 0.24 -1.00 -1 -1 E_RT_NONE U
126 127 6 308.18 1.03 -1.00 -1 -1 E_RT_NONE U
127 128 3 449.05 1.50 -1.00 -1 -1 E_RT_NONE U
128 129 32 70.18 0.23 -1.00 -1 -1 E_RT_NONE U
129 130 80 204.71 0.68 -1.00 -1 -1 E_RT_NONE U
130 131 10 154.18 0.51 -1.00 -1 -1 E_RT_NONE U
131 132 103 105.44 0.35 -1.00 -1 -1 E_RT_NONE U
132 133 110 9.49 0.03 -1.00 -1 -1 E_RT_NONE U
133 134 34 70.43 0.23 -1.00 -1 -1 E_RT_NONE U
134 135 89 338.66 1.13 -1.00 -1 -1 E_RT_NONE U
135 136 66 522.65 1.74 -1.00 -1 -1 E_RT_NONE U
136 137 92 18.87 0.06 -1.00 -1 -1 E_RT_NONE U
137 138 3 171.28 0.57 -1.00 -1 -1 E_RT_NONE U
138 139 4 118.11 0.39 -1.00 -1 -1 E_RT_NONE U
139 140 64 479.43 1.60 -1.00 -1 -1 E_RT_NONE U
140 141 113 63.91 0.21 -1.00 -1 -1 E_RT_NONE U
141 142 79 180.04 0.60 -1.00 -1 -1 E_RT_NONE U
142 143 34 369.82 1.23 -1.00 -1 -1 E_RT_NONE U
143 144 96 168.12 0.56 -1.00 -1 -1 E_RT_NONE U
144 145 63 98.84 0.33 -1.00 -1 -1 E_RT_NONE U
145 146 134 97.01 0.32 -1.00 -1 -1 E_RT_NONE U
146 147 102 161.91 0.54 -1.00 -1 -1 E_RT_NONE U
147 148 1 656.89 2.19 -1.00 -1 -1 E_RT_NONE U
148 149 46 142.59 0.48 -1.00 -1 -1 E_RT_NONE U
149 150 82 372.65 1.24 -1.00 -1 -1 E_RT_NONE U
150 151 142 156.46 0.52 -1.00 -1 -1 E_RT_NONE U
151 152 103 317.10 1.06 -1.00 -1 -1 E_RT_NONE U
152 153 57 51.87 0.17 -1.00 -1 -1 E_RT_NONE U
153 154 39 80.08 0.27 -1.00 -1 -1 E_RT_NONE U
154 155 152 66.94 0.22 -1.00 -1 -1 E_RT_NONE U
155 156 140 164.15 0.55 -1.00 -1 -1 E_RT_NONE U
156 157 51 36.06 0.12 -1.00 -1 -1 E_RT_NONE U
157 158 43 95.71 0.32 -1.00 -1 -1 E_RT_NONE U
158 159 70 126.13 0.42 -1.00 -1 -1 E_RT_NONE U
159 160 70 32.25 0.11 -1.00 -1 -1 E_RT_NONE U
160 161 9 514.33 1.72 -1.00 -1 -1 E_RT_NONE U
161 162 109 294.28 0.98 -1.00 -1 -1 E_RT_NONE U
162 163 56 209.77 0.70 -1.00 -1 -1 E_RT_NONE U
163 164 74 271.27 0.90 -1.00 -1 -1 E_RT_NONE U
164 165 21 288.88 0.96 -1.00 -1 -1 E_RT_NONE U
165 166 152 278.86 0.93 -1.00 -1 -1 E_RT_NONE U
166 167 136 670.74 2.24 -1.00 -1 -1 E_RT_NONE U
167 168 159 330.65 1.10 -1.00 -1 -1 E_RT_NONE U
168 169 135 174.91 0.58 -1.00 -1 -1 E_RT_NONE U
169 170 74 185.31 0.62 -1.00 -1 -1 E_RT_NONE U
170 171 147 719.24 2.40 -1.00 -1 -1 E_RT_NONE U
171 172 1 70.94 0.24 -1.00 -1 -1 E_RT_NONE U
172 173 86 145.34 0.48 -1.00 -1 -1 E_RT_NONE U
173 174 104 62.64 0.21 -1.00 -1 -1 E_RT_NONE U
174 175 55 315.29 1.05 -1.00 -1 -1 E_RT_NONE U
175 176 174 427.01 1.42 -1.00 -1 -1 E_RT_NONE U
176 177 145 202.25 0.67 -1.00 -1 -1 E_RT_NONE U
177 178 173 64.03 0.21 -1.00 -1 -1 E_RT_NONE U
178 179 164 52.80 0.18 -1.00 -1 -1 E_RT_NONE U
179 180 39 266.36 0.89 -1.00 -1 -1 E_RT_NONE U
180 181 119 179.00 0.60 -1.00 -1 -1 E_RT_NONE U
181 182 135 72.45 0.24 -1.00 -1 -1 E_RT_NONE U
