Topology: ( 300 Nodes, 300 Edges )
73 457.00 72.00 1 1 -1 RT_NONE 
74 381.00 238.00 2 2 -1 RT_NONE 
75 89.00 780.00 2 2 -1 RT_NONE 
76 325.00 698.00 2 2 -1 RT_NONE 
77 407.00 266.00 5 5 -1 RT_NONE 
78 869.00 700.00 5 5 -1 RT_NONE 
79 221.00 834.00 5 5 -1 RT_NONE 
80 305.00 559.00 2 2 -1 RT_NONE 
81 741.00 656.00 3 3 -1 RT_NONE 
82 446.00 940.00 1 1 -1 RT_NONE 
83 435.00 125.00 1 1 -1 RT_NONE 
84 12.00 269.00 1 1 -1 RT_NONE 
85 909.00 651.00 2 2 -1 RT_NONE 
86 914.00 516.00 2 2 -1 RT_NONE 
87 273.00 609.00 2 2 -1 RT_NONE 
88 196.00 70.00 2 2 -1 RT_NONE 
89 872.00 310.00 2 2 -1 RT_NONE 
90 234.00 74.00 4 4 -1 RT_NONE 
91 4.00 199.00 2 2 -1 RT_NONE 
92 926.00 880.00 1 1 -1 RT_NONE 
93 303.00 634.00 1 1 -1 RT_NONE 
94 807.00 812.00 2 2 -1 RT_NONE 
95 864.00 666.00 1 1 -1 RT_NONE 
96 494.00 794.00 1 1 -1 RT_NONE 
97 72.00 465.00 1 1 -1 RT_NONE 
98 958.00 180.00 2 2 -1 RT_NONE 
99 303.00 688.00 2 2 -1 RT_NONE 
100 28.00 201.00 1 1 -1 RT_NONE 
101 640.00 48.00 4 4 -1 RT_NONE 
102 158.00 400.00 2 2 -1 RT_NONE 
103 65.00 75.00 1 1 -1 RT_NONE 
104 92.00 534.00 3 3 -1 RT_NONE 
105 72.00 66.00 3 3 -1 RT_NONE 
106 991.00 99.00 4 4 -1 RT_NONE 
107 478.00 140.00 3 3 -1 RT_NONE 
108 197.00 667.00 2 2 -1 RT_NONE 
109 695.00 303.00 2 2 -1 RT_NONE 
110 2.00 879.00 1 1 -1 RT_NONE 
111 704.00 246.00 4 4 -1 RT_NONE 
112 878.00 336.00 5 5 -1 RT_NONE 
113 23.00 143.00 3 3 -1 RT_NONE 
114 76.00 146.00 1 1 -1 RT_NONE 
115 791.00 802.00 1 1 -1 RT_NONE 
116 690.00 807.00 1 1 -1 RT_NONE 
117 491.00 767.00 1 1 -1 RT_NONE 
118 170.00 881.00 2 2 -1 RT_NONE 
119 301.00 352.00 3 3 -1 RT_NONE 
120 245.00 190.00 1 1 -1 RT_NONE 
121 693.00 284.00 3 3 -1 RT_NONE 
122 843.00 339.00 2 2 -1 RT_NONE 
123 971.00 973.00 1 1 -1 RT_NONE 
124 213.00 420.00 1 1 -1 RT_NONE 
125 274.00 998.00 2 2 -1 RT_NONE 
126 216.00 832.00 2 2 -1 RT_NONE 
127 323.00 867.00 2 2 -1 RT_NONE 
128 4.00 957.00 2 2 -1 RT_NONE 
129 368.00 700.00 2 2 -1 RT_NONE 
130 703.00 895.00 1 1 -1 RT_NONE 
131 403.00 901.00 1 1 -1 RT_NONE 
132 736.00 668.00 2 2 -1 RT_NONE 
133 494.00 141.00 1 1 -1 RT_NONE 
134 107.00 66.00 1 1 -1 RT_NONE 
135 859.00 880.00 4 4 -1 RT_NONE 
136 947.00 199.00 1 1 -1 RT_NONE 
137 101.00 857.00 1 1 -1 RT_NONE 
138 434.00 503.00 2 2 -1 RT_NONE 
139 373.00 473.00 1 1 -1 RT_NONE 
140 436.00 376.00 1 1 -1 RT_NONE 
141 560.00 90.00 3 3 -1 RT_NONE 
142 98.00 425.00 2 2 -1 RT_NONE 
143 64.00 60.00 2 2 -1 RT_NONE 
144 572.00 833.00 1 1 -1 RT_NONE 
145 234.00 871.00 1 1 -1 RT_NONE 
146 20.00 92.00 1 1 -1 RT_NONE 
147 855.00 247.00 1 1 -1 RT_NONE 
148 379.00 90.00 2 2 -1 RT_NONE 
149 416.00 233.00 1 1 -1 RT_NONE 
150 493.00 707.00 1 1 -1 RT_NONE 
151 957.00 428.00 2 2 -1 RT_NONE 
152 705.00 798.00 1 1 -1 RT_NONE 
153 347.00 128.00 2 2 -1 RT_NONE 
154 576.00 100.00 4 4 -1 RT_NONE 
155 545.00 566.00 1 1 -1 RT_NONE 
156 847.00 699.00 1 1 -1 RT_NONE 
157 216.00 872.00 2 2 -1 RT_NONE 
158 240.00 561.00 1 1 -1 RT_NONE 
159 447.00 329.00 2 2 -1 RT_NONE 
160 49.00 143.00 1 1 -1 RT_NONE 
161 47.00 832.00 2 2 -1 RT_NONE 
162 402.00 473.00 2 2 -1 RT_NONE 
163 139.00 795.00 1 1 -1 RT_NONE 
164 415.00 666.00 1 1 -1 RT_NONE 
165 637.00 642.00 1 1 -1 RT_NONE 
166 534.00 709.00 2 2 -1 RT_NONE 
167 655.00 247.00 1 1 -1 RT_NONE 
168 894.00 225.00 1 1 -1 RT_NONE 
169 251.00 443.00 1 1 -1 RT_NONE 
170 501.00 879.00 1 1 -1 RT_NONE 
171 46.00 940.00 1 1 -1 RT_NONE 
172 170.00 172.00 2 2 -1 RT_NONE 
173 617.00 517.00 1 1 -1 RT_NONE 
174 887.00 594.00 1 1 -1 RT_NONE 
175 900.00 359.00 2 2 -1 RT_NONE 
176 494.00 939.00 2 2 -1 RT_NONE 
177 879.00 211.00 2 2 -1 RT_NONE 
178 121.00 890.00 2 2 -1 RT_NONE 
179 40.00 169.00 1 1 -1 RT_NONE 
180 693.00 725.00 1 1 -1 RT_NONE 
181 540.00 234.00 1 1 -1 RT_NONE 
182 348.00 833.00 2 2 -1 RT_NONE 
183 937.00 970.00 1 1 -1 RT_NONE 
184 884.00 154.00 3 3 -1 RT_NONE 
185 116.00 256.00 1 1 -1 RT_NONE 
186 138.00 104.00 1 1 -1 RT_NONE 
187 553.00 14.00 2 2 -1 RT_NONE 
188 694.00 30.00 2 2 -1 RT_NONE 
189 175.00 212.00 2 2 -1 RT_NONE 
190 809.00 72.00 1 1 -1 RT_NONE 
191 302.00 227.00 2 2 -1 RT_NONE 
192 108.00 783.00 1 1 -1 RT_NONE 
193 654.00 910.00 2 2 -1 RT_NONE 
194 339.00 448.00 1 1 -1 RT_NONE 
195 587.00 257.00 2 2 -1 RT_NONE 
196 417.00 179.00 1 1 -1 RT_NONE 
197 888.00 303.00 1 1 -1 RT_NONE 
198 116.00 851.00 2 2 -1 RT_NONE 
199 752.00 143.00 1 1 -1 RT_NONE 
200 568.00 280.00 1 1 -1 RT_NONE 
201 165.00 473.00 1 1 -1 RT_NONE 
202 782.00 198.00 1 1 -1 RT_NONE 
203 449.00 914.00 2 2 -1 RT_NONE 
204 961.00 828.00 1 1 -1 RT_NONE 
205 446.00 850.00 2 2 -1 RT_NONE 
206 94.00 9.00 1 1 -1 RT_NONE 
207 658.00 746.00 1 1 -1 RT_NONE 
208 220.00 877.00 1 1 -1 RT_NONE 
209 206.00 946.00 1 1 -1 RT_NONE 
210 916.00 810.00 1 1 -1 RT_NONE 
211 269.00 728.00 1 1 -1 RT_NONE 
212 647.00 71.00 1 1 -1 RT_NONE 
213 488.00 214.00 3 3 -1 RT_NONE 
214 140.00 809.00 1 1 -1 RT_NONE 
215 703.00 26.00 1 1 -1 RT_NONE 
216 198.00 730.00 1 1 -1 RT_NONE 
217 249.00 7.00 1 1 -1 RT_NONE 
218 162.00 801.00 1 1 -1 RT_NONE 
219 515.00 235.00 1 1 -1 RT_NONE 
220 732.00 882.00 1 1 -1 RT_NONE 
221 642.00 451.00 1 1 -1 RT_NONE 
222 737.00 282.00 2 2 -1 RT_NONE 
223 979.00 260.00 2 2 -1 RT_NONE 
224 618.00 692.00 1 1 -1 RT_NONE 
225 85.00 576.00 1 1 -1 RT_NONE 
226 391.00 186.00 1 1 -1 RT_NONE 
227 114.00 304.00 1 1 -1 RT_NONE 
228 102.00 952.00 1 1 -1 RT_NONE 
229 285.00 912.00 2 2 -1 RT_NONE 
230 739.00 332.00 1 1 -1 RT_NONE 
231 316.00 538.00 1 1 -1 RT_NONE 
232 141.00 129.00 1 1 -1 RT_NONE 
233 449.00 940.00 1 1 -1 RT_NONE 
234 856.00 835.00 1 1 -1 RT_NONE 
235 663.00 709.00 1 1 -1 RT_NONE 
236 926.00 249.00 2 2 -1 RT_NONE 
237 638.00 318.00 1 1 -1 RT_NONE 
238 885.00 873.00 2 2 -1 RT_NONE 
239 890.00 633.00 1 1 -1 RT_NONE 
240 303.00 998.00 1 1 -1 RT_NONE 
241 131.00 836.00 1 1 -1 RT_NONE 
242 358.00 836.00 1 1 -1 RT_NONE 
243 200.00 951.00 1 1 -1 RT_NONE 
244 474.00 780.00 1 1 -1 RT_NONE 
245 995.00 870.00 3 3 -1 RT_NONE 
246 763.00 176.00 1 1 -1 RT_NONE 
247 633.00 20.00 1 1 -1 RT_NONE 
248 745.00 879.00 1 1 -1 RT_NONE 
249 185.00 471.00 2 2 -1 RT_NONE 
250 433.00 828.00 1 1 -1 RT_NONE 
251 923.00 809.00 1 1 -1 RT_NONE 
252 421.00 34.00 1 1 -1 RT_NONE 
253 213.00 621.00 1 1 -1 RT_NONE 
254 629.00 925.00 1 1 -1 RT_NONE 
255 765.00 488.00 1 1 -1 RT_NONE 
256 350.00 912.00 1 1 -1 RT_NONE 
257 430.00 36.00 1 1 -1 RT_NONE 
258 853.00 863.00 1 1 -1 RT_NONE 
259 867.00 332.00 1 1 -1 RT_NONE 
260 980.00 469.00 1 1 -1 RT_NONE 
261 53.00 235.00 1 1 -1 RT_NONE 
262 488.00 479.00 1 1 -1 RT_NONE 
263 455.00 28.00 1 1 -1 RT_NONE 
264 540.00 815.00 1 1 -1 RT_NONE 
265 774.00 911.00 1 1 -1 RT_NONE 
266 159.00 756.00 1 1 -1 RT_NONE 
267 997.00 89.00 1 1 -1 RT_NONE 
268 110.00 771.00 2 2 -1 RT_NONE 
269 461.00 470.00 1 1 -1 RT_NONE 
270 682.00 282.00 2 2 -1 RT_NONE 
271 16.00 257.00 1 1 -1 RT_NONE 
272 924.00 415.00 1 1 -1 RT_NONE 
273 439.00 546.00 1 1 -1 RT_NONE 
274 56.00 765.00 1 1 -1 RT_NONE 
275 736.00 803.00 1 1 -1 RT_NONE 
276 641.00 495.00 1 1 -1 RT_NONE 
277 826.00 253.00 1 1 -1 RT_NONE 
278 161.00 964.00 2 2 -1 RT_NONE 
279 332.00 675.00 1 1 -1 RT_NONE 
280 555.00 384.00 1 1 -1 RT_NONE 
281 980.00 721.00 1 1 -1 RT_NONE 
282 921.00 606.00 1 1 -1 RT_NONE 
283 112.00 289.00 1 1 -1 RT_NONE 
284 635.00 34.00 1 1 -1 RT_NONE 
285 214.00 768.00 1 1 -1 RT_NONE 
286 213.00 76.00 1 1 -1 RT_NONE 
287 107.00 216.00 1 1 -1 RT_NONE 
288 470.00 366.00 1 1 -1 RT_NONE 
289 923.00 938.00 1 1 -1 RT_NONE 
290 699.00 401.00 1 1 -1 RT_NONE 
291 855.00 627.00 1 1 -1 RT_NONE 
292 695.00 78.00 1 1 -1 RT_NONE 
293 679.00 263.00 1 1 -1 RT_NONE 
294 432.00 481.00 1 1 -1 RT_NONE 
295 161.00 189.00 1 1 -1 RT_NONE 
296 457.00 930.00 1 1 -1 RT_NONE 
297 18.00 681.00 1 1 -1 RT_NONE 
298 170.00 34.00 1 1 -1 RT_NONE 
299 924.00 18.00 1 1 -1 RT_NONE 

Edges: (300):
0 1 0 315.99 1.05 -1.00 -1 -1 E_RT_NONE U
1 2 1 724.11 2.42 -1.00 -1 -1 E_RT_NONE U
2 3 2 44.10 0.15 -1.00 -1 -1 E_RT_NONE U
3 4 3 319.92 1.07 -1.00 -1 -1 E_RT_NONE U
4 5 1 250.99 0.84 -1.00 -1 -1 E_RT_NONE U
5 6 2 339.03 1.13 -1.00 -1 -1 E_RT_NONE U
6 7 0 577.80 1.93 -1.00 -1 -1 E_RT_NONE U
7 8 6 262.34 0.88 -1.00 -1 -1 E_RT_NONE U
8 9 4 468.48 1.56 -1.00 -1 -1 E_RT_NONE U
9 10 0 30.46 0.10 -1.00 -1 -1 E_RT_NONE U
10 11 9 96.13 0.32 -1.00 -1 -1 E_RT_NONE U
11 12 3 98.13 0.33 -1.00 -1 -1 E_RT_NONE U
12 13 5 181.62 0.61 -1.00 -1 -1 E_RT_NONE U
13 14 1 221.42 0.74 -1.00 -1 -1 E_RT_NONE U
14 15 10 181.16 0.60 -1.00 -1 -1 E_RT_NONE U
15 16 4 175.76 0.59 -1.00 -1 -1 E_RT_NONE U
16 17 7 162.26 0.54 -1.00 -1 -1 E_RT_NONE U
17 18 6 232.49 0.78 -1.00 -1 -1 E_RT_NONE U
18 19 1 169.92 0.57 -1.00 -1 -1 E_RT_NONE U
19 20 18 422.71 1.41 -1.00 -1 -1 E_RT_NONE U
20 21 7 292.56 0.98 -1.00 -1 -1 E_RT_NONE U
21 22 19 494.09 1.65 -1.00 -1 -1 E_RT_NONE U
22 23 6 684.12 2.28 -1.00 -1 -1 E_RT_NONE U
23 24 9 189.45 0.63 -1.00 -1 -1 E_RT_NONE U
24 25 17 535.41 1.79 -1.00 -1 -1 E_RT_NONE U
25 26 0 81.49 0.27 -1.00 -1 -1 E_RT_NONE U
26 27 22 392.77 1.31 -1.00 -1 -1 E_RT_NONE U
27 28 17 144.52 0.48 -1.00 -1 -1 E_RT_NONE U
28 29 28 47.71 0.16 -1.00 -1 -1 E_RT_NONE U
29 30 5 353.54 1.18 -1.00 -1 -1 E_RT_NONE U
30 31 26 175.14 0.58 -1.00 -1 -1 E_RT_NONE U
31 32 1 337.20 1.12 -1.00 -1 -1 E_RT_NONE U
32 33 7 126.32 0.42 -1.00 -1 -1 E_RT_NONE U
33 34 1 51.11 0.17 -1.00 -1 -1 E_RT_NONE U
34 35 19 169.80 0.57 -1.00 -1 -1 E_RT_NONE U
35 36 16 537.62 1.79 -1.00 -1 -1 E_RT_NONE U
36 37 3 170.36 0.57 -1.00 -1 -1 E_RT_NONE U
37 38 27 222.43 0.74 -1.00 -1 -1 E_RT_NONE U
38 39 9 141.21 0.47 -1.00 -1 -1 E_RT_NONE U
39 40 24 50.99 0.17 -1.00 -1 -1 E_RT_NONE U
40 41 33 217.42 0.73 -1.00 -1 -1 E_RT_NONE U
41 42 29 424.80 1.42 -1.00 -1 -1 E_RT_NONE U
42 43 17 210.64 0.70 -1.00 -1 -1 E_RT_NONE U
43 44 37 327.39 1.09 -1.00 -1 -1 E_RT_NONE U
44 45 5 98.08 0.33 -1.00 -1 -1 E_RT_NONE U
45 46 38 22.20 0.07 -1.00 -1 -1 E_RT_NONE U
46 47 44 184.49 0.62 -1.00 -1 -1 E_RT_NONE U
47 48 8 24.19 0.08 -1.00 -1 -1 E_RT_NONE U
48 49 18 96.75 0.32 -1.00 -1 -1 E_RT_NONE U
49 50 11 32.76 0.11 -1.00 -1 -1 E_RT_NONE U
50 51 45 200.01 0.67 -1.00 -1 -1 E_RT_NONE U
51 52 45 327.03 1.09 -1.00 -1 -1 E_RT_NONE U
52 53 9 260.23 0.87 -1.00 -1 -1 E_RT_NONE U
53 54 21 26.48 0.09 -1.00 -1 -1 E_RT_NONE U
54 55 48 75.07 0.25 -1.00 -1 -1 E_RT_NONE U
55 56 27 225.80 0.75 -1.00 -1 -1 E_RT_NONE U
56 57 23 216.02 0.72 -1.00 -1 -1 E_RT_NONE U
57 58 0 94.58 0.32 -1.00 -1 -1 E_RT_NONE U
58 59 45 557.69 1.86 -1.00 -1 -1 E_RT_NONE U
59 60 19 295.47 0.99 -1.00 -1 -1 E_RT_NONE U
60 61 2 10.77 0.04 -1.00 -1 -1 E_RT_NONE U
61 62 60 314.45 1.05 -1.00 -1 -1 E_RT_NONE U
62 63 32 41.11 0.14 -1.00 -1 -1 E_RT_NONE U
63 64 51 278.63 0.93 -1.00 -1 -1 E_RT_NONE U
64 65 28 173.11 0.58 -1.00 -1 -1 E_RT_NONE U
65 66 32 402.80 1.34 -1.00 -1 -1 E_RT_NONE U
66 67 28 182.22 0.61 -1.00 -1 -1 E_RT_NONE U
67 68 58 92.18 0.31 -1.00 -1 -1 E_RT_NONE U
68 69 52 99.76 0.33 -1.00 -1 -1 E_RT_NONE U
69 70 22 181.22 0.60 -1.00 -1 -1 E_RT_NONE U
70 71 36 120.93 0.40 -1.00 -1 -1 E_RT_NONE U
71 72 53 184.98 0.62 -1.00 -1 -1 E_RT_NONE U
72 73 49 47.71 0.16 -1.00 -1 -1 E_RT_NONE U
73 74 37 472.36 1.58 -1.00 -1 -1 E_RT_NONE U
74 75 69 190.04 0.63 -1.00 -1 -1 E_RT_NONE U
75 76 51 111.02 0.37 -1.00 -1 -1 E_RT_NONE U
76 77 74 38.21 0.13 -1.00 -1 -1 E_RT_NONE U
77 78 67 464.70 1.55 -1.00 -1 -1 E_RT_NONE U
78 79 64 439.55 1.47 -1.00 -1 -1 E_RT_NONE U
79 80 21 277.06 0.92 -1.00 -1 -1 E_RT_NONE U
80 81 13 212.45 0.71 -1.00 -1 -1 E_RT_NONE U
81 82 26 318.82 1.06 -1.00 -1 -1 E_RT_NONE U
82 83 61 187.26 0.62 -1.00 -1 -1 E_RT_NONE U
83 84 8 70.80 0.24 -1.00 -1 -1 E_RT_NONE U
84 85 39 203.90 0.68 -1.00 -1 -1 E_RT_NONE U
85 86 30 321.63 1.07 -1.00 -1 -1 E_RT_NONE U
86 87 48 442.30 1.48 -1.00 -1 -1 E_RT_NONE U
87 88 48 220.00 0.73 -1.00 -1 -1 E_RT_NONE U
88 89 11 450.14 1.50 -1.00 -1 -1 E_RT_NONE U
89 90 6 38.28 0.13 -1.00 -1 -1 E_RT_NONE U
90 91 90 261.77 0.87 -1.00 -1 -1 E_RT_NONE U
91 92 22 76.06 0.25 -1.00 -1 -1 E_RT_NONE U
92 93 45 163.23 0.54 -1.00 -1 -1 E_RT_NONE U
93 94 72 10.77 0.04 -1.00 -1 -1 E_RT_NONE U
94 95 50 121.67 0.41 -1.00 -1 -1 E_RT_NONE U
95 96 75 405.24 1.35 -1.00 -1 -1 E_RT_NONE U
96 97 64 44.55 0.15 -1.00 -1 -1 E_RT_NONE U
97 98 4 181.21 0.60 -1.00 -1 -1 E_RT_NONE U
98 99 14 251.00 0.84 -1.00 -1 -1 E_RT_NONE U
99 100 48 33.62 0.11 -1.00 -1 -1 E_RT_NONE U
100 101 18 186.98 0.62 -1.00 -1 -1 E_RT_NONE U
101 102 65 381.80 1.27 -1.00 -1 -1 E_RT_NONE U
102 103 90 169.00 0.56 -1.00 -1 -1 E_RT_NONE U
103 104 77 413.58 1.38 -1.00 -1 -1 E_RT_NONE U
104 105 25 63.06 0.21 -1.00 -1 -1 E_RT_NONE U
105 106 20 99.41 0.33 -1.00 -1 -1 E_RT_NONE U
106 107 2 176.69 0.59 -1.00 -1 -1 E_RT_NONE U
107 108 79 168.72 0.56 -1.00 -1 -1 E_RT_NONE U
108 109 28 104.92 0.35 -1.00 -1 -1 E_RT_NONE U
109 110 21 380.71 1.27 -1.00 -1 -1 E_RT_NONE U
110 111 40 308.63 1.03 -1.00 -1 -1 E_RT_NONE U
111 112 47 196.82 0.66 -1.00 -1 -1 E_RT_NONE U
112 113 8 95.77 0.32 -1.00 -1 -1 E_RT_NONE U
113 114 105 80.10 0.27 -1.00 -1 -1 E_RT_NONE U
114 115 81 154.32 0.51 -1.00 -1 -1 E_RT_NONE U
115 116 47 320.20 1.07 -1.00 -1 -1 E_RT_NONE U
116 117 17 322.13 1.07 -1.00 -1 -1 E_RT_NONE U
117 118 7 484.99 1.62 -1.00 -1 -1 E_RT_NONE U
118 119 105 366.38 1.22 -1.00 -1 -1 E_RT_NONE U
119 120 17 374.25 1.25 -1.00 -1 -1 E_RT_NONE U
120 121 47 222.00 0.74 -1.00 -1 -1 E_RT_NONE U
121 122 112 35.13 0.12 -1.00 -1 -1 E_RT_NONE U
122 123 78 291.43 0.97 -1.00 -1 -1 E_RT_NONE U
123 124 27 468.37 1.56 -1.00 -1 -1 E_RT_NONE U
124 125 63 97.58 0.33 -1.00 -1 -1 E_RT_NONE U
125 126 79 5.39 0.02 -1.00 -1 -1 E_RT_NONE U
126 127 76 169.01 0.56 -1.00 -1 -1 E_RT_NONE U
127 128 58 20.00 0.07 -1.00 -1 -1 E_RT_NONE U
128 129 51 148.92 0.50 -1.00 -1 -1 E_RT_NONE U
129 130 78 256.09 0.85 -1.00 -1 -1 E_RT_NONE U
130 131 45 122.07 0.41 -1.00 -1 -1 E_RT_NONE U
131 132 59 185.40 0.62 -1.00 -1 -1 E_RT_NONE U
132 133 107 16.03 0.05 -1.00 -1 -1 E_RT_NONE U
133 134 77 360.56 1.20 -1.00 -1 -1 E_RT_NONE U
134 135 7 404.59 1.35 -1.00 -1 -1 E_RT_NONE U
135 136 112 153.39 0.51 -1.00 -1 -1 E_RT_NONE U
136 137 1 266.41 0.89 -1.00 -1 -1 E_RT_NONE U
137 138 121 339.18 1.13 -1.00 -1 -1 E_RT_NONE U
138 139 68 588.56 1.96 -1.00 -1 -1 E_RT_NONE U
139 140 9 576.95 1.92 -1.00 -1 -1 E_RT_NONE U
140 141 111 212.30 0.71 -1.00 -1 -1 E_RT_NONE U
141 142 80 246.59 0.82 -1.00 -1 -1 E_RT_NONE U
142 143 90 170.58 0.57 -1.00 -1 -1 E_RT_NONE U
143 144 35 121.51 0.41 -1.00 -1 -1 E_RT_NONE U
144 145 35 269.74 0.90 -1.00 -1 -1 E_RT_NONE U
145 146 91 108.19 0.36 -1.00 -1 -1 E_RT_NONE U
146 147 111 151.00 0.50 -1.00 -1 -1 E_RT_NONE U
147 148 88 184.09 0.61 -1.00 -1 -1 E_RT_NONE U
148 149 45 554.35 1.85 -1.00 -1 -1 E_RT_NONE U
149 150 125 364.20 1.21 -1.00 -1 -1 E_RT_NONE U
150 151 23 147.67 0.49 -1.00 -1 -1 E_RT_NONE U
151 152 40 289.79 0.97 -1.00 -1 -1 E_RT_NONE U
152 153 141 216.36 0.72 -1.00 -1 -1 E_RT_NONE U
153 154 67 234.44 0.78 -1.00 -1 -1 E_RT_NONE U
154 155 138 127.63 0.43 -1.00 -1 -1 E_RT_NONE U
155 156 27 265.31 0.88 -1.00 -1 -1 E_RT_NONE U
156 157 45 172.54 0.58 -1.00 -1 -1 E_RT_NONE U
157 158 5 349.57 1.17 -1.00 -1 -1 E_RT_NONE U
158 159 56 223.18 0.74 -1.00 -1 -1 E_RT_NONE U
159 160 142 286.23 0.95 -1.00 -1 -1 E_RT_NONE U
160 161 51 273.76 0.91 -1.00 -1 -1 E_RT_NONE U
161 162 17 119.10 0.40 -1.00 -1 -1 E_RT_NONE U
162 163 15 40.45 0.13 -1.00 -1 -1 E_RT_NONE U
163 164 129 58.01 0.19 -1.00 -1 -1 E_RT_NONE U
164 165 81 104.94 0.35 -1.00 -1 -1 E_RT_NONE U
165 166 31 285.33 0.95 -1.00 -1 -1 E_RT_NONE U
166 167 89 225.96 0.75 -1.00 -1 -1 E_RT_NONE U
167 168 101 309.59 1.03 -1.00 -1 -1 E_RT_NONE U
168 169 57 347.97 1.16 -1.00 -1 -1 E_RT_NONE U
169 170 166 173.17 0.58 -1.00 -1 -1 E_RT_NONE U
170 171 61 1074.27 3.58 -1.00 -1 -1 E_RT_NONE U
171 172 64 291.14 0.97 -1.00 -1 -1 E_RT_NONE U
172 173 57 112.79 0.38 -1.00 -1 -1 E_RT_NONE U
173 174 132 168.16 0.56 -1.00 -1 -1 E_RT_NONE U
174 175 4 110.26 0.37 -1.00 -1 -1 E_RT_NONE U
175 176 54 177.26 0.59 -1.00 -1 -1 E_RT_NONE U
176 177 106 158.39 0.53 -1.00 -1 -1 E_RT_NONE U
177 178 128 134.83 0.45 -1.00 -1 -1 E_RT_NONE U
178 179 113 31.06 0.10 -1.00 -1 -1 E_RT_NONE U
179 180 108 499.38 1.67 -1.00 -1 -1 E_RT_NONE U
180 181 41 353.00 1.18 -1.00 -1 -1 E_RT_NONE U
181 182 31 65.46 0.22 -1.00 -1 -1 E_RT_NONE U
